link_name,date,period,mph
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 04:00:00,Pre-CP,26.2993566232
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 05:00:00,Pre-CP,24.51309506745098
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 06:00:00,Pre-CP,25.599774641923077
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 07:00:00,Pre-CP,21.839187126122447
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 08:00:00,Pre-CP,17.25196218269231
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 09:00:00,Pre-CP,21.35801569490196
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 10:00:00,Pre-CP,17.39317718
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 11:00:00,Pre-CP,17.844619367307693
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 12:00:00,Pre-CP,16.249949284489798
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 13:00:00,Pre-CP,15.724427625000002
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 14:00:00,Pre-CP,15.260339158775512
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 15:00:00,Pre-CP,2.1176710493877553
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 16:00:00,Pre-CP,1.5820960530612247
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 17:00:00,Pre-CP,1.992272196
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 18:00:00,Pre-CP,3.990864320384616
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 19:00:00,Pre-CP,5.485025275294118
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 20:00:00,Pre-CP,6.513590920384615
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 21:00:00,Pre-CP,10.23102695632653
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 22:00:00,Pre-CP,12.7393602392
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-22 23:00:00,Pre-CP,17.9623588464
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 00:00:00,Pre-CP,23.70848161836735
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 01:00:00,Pre-CP,25.022584236399997
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 02:00:00,Pre-CP,25.253970538333334
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 03:00:00,Pre-CP,25.300493253200003
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 04:00:00,Pre-CP,27.712634655416664
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 05:00:00,Pre-CP,27.363495376862744
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 06:00:00,Pre-CP,21.7654032868
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 07:00:00,Pre-CP,6.232651399183673
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 08:00:00,Pre-CP,4.0775443672
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 09:00:00,Pre-CP,4.814169839215687
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 10:00:00,Pre-CP,4.748044188400001
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 11:00:00,Pre-CP,1.6807539038297874
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 12:00:00,Pre-CP,1.2758519325
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 13:00:00,Pre-CP,1.0447311263636363
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 14:00:00,Pre-CP,1.2582269372000001
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 15:00:00,Pre-CP,1.4365905260000003
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 16:00:00,Pre-CP,0.7556147717647059
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 17:00:00,Pre-CP,1.107272432
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 18:00:00,Pre-CP,1.6391524554545456
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 19:00:00,Pre-CP,3.0987959650980392
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 20:00:00,Pre-CP,7.096913691904762
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 21:00:00,Pre-CP,11.31846893531915
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 22:00:00,Pre-CP,14.353831399583335
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-23 23:00:00,Pre-CP,18.82309223209302
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 00:00:00,Pre-CP,23.024715566938777
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 01:00:00,Pre-CP,23.49693049304348
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 02:00:00,Pre-CP,24.487958345909092
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 03:00:00,Pre-CP,23.159131115510203
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 04:00:00,Pre-CP,23.37402664893617
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 05:00:00,Pre-CP,24.66817524
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 06:00:00,Pre-CP,9.78965416122449
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 07:00:00,Pre-CP,2.6838061025
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 08:00:00,Pre-CP,1.5466662542222225
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 09:00:00,Pre-CP,1.2278405816666667
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 10:00:00,Pre-CP,0.8835559141176471
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 11:00:00,Pre-CP,0.9819629876595746
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 12:00:00,Pre-CP,1.1218747008333334
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 13:00:00,Pre-CP,0.8946815795999999
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 14:00:00,Pre-CP,1.159670870638298
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 15:00:00,Pre-CP,2.2472101445454546
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 16:00:00,Pre-CP,4.493505295238096
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 17:00:00,Pre-CP,0.99502814375
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 18:00:00,Pre-CP,0.8358798544680852
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 19:00:00,Pre-CP,0.9322156605
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 20:00:00,Pre-CP,6.786305008499999
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 21:00:00,Pre-CP,11.76008209125
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 22:00:00,Pre-CP,10.5734971804
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-24 23:00:00,Pre-CP,13.281379437021279
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 00:00:00,Pre-CP,19.048631284000002
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 01:00:00,Pre-CP,22.966613193750003
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 02:00:00,Pre-CP,22.450596981632653
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 03:00:00,Pre-CP,24.497720740000002
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 04:00:00,Pre-CP,25.721038595600003
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 05:00:00,Pre-CP,25.9167203616
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 06:00:00,Pre-CP,21.43809588745098
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 07:00:00,Pre-CP,4.1455898036
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 08:00:00,Pre-CP,2.9354992172000003
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 09:00:00,Pre-CP,1.6523206425531916
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 10:00:00,Pre-CP,1.1188992231578947
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 11:00:00,Pre-CP,1.0466663875555557
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 12:00:00,Pre-CP,1.4076919323076924
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 13:00:00,Pre-CP,1.1547770575510206
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 14:00:00,Pre-CP,1.1926012293617023
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 15:00:00,Pre-CP,1.855083237368421
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 16:00:00,Pre-CP,1.0470585443137255
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 17:00:00,Pre-CP,1.5415904980000001
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 18:00:00,Pre-CP,1.732397990638298
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 19:00:00,Pre-CP,6.587043698
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 20:00:00,Pre-CP,7.631816146666668
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 21:00:00,Pre-CP,9.28462319254902
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 22:00:00,Pre-CP,13.576199588235296
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-25 23:00:00,Pre-CP,20.718577362745098
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 00:00:00,Pre-CP,22.9284484312
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 01:00:00,Pre-CP,23.046442717916666
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 02:00:00,Pre-CP,24.45418928307692
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 03:00:00,Pre-CP,24.93650850177778
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 04:00:00,Pre-CP,25.025447872
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 05:00:00,Pre-CP,25.34210554156863
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 06:00:00,Pre-CP,21.135145879111114
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 07:00:00,Pre-CP,14.41087902423077
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 08:00:00,Pre-CP,6.49048122375
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 09:00:00,Pre-CP,3.8815497670588237
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 10:00:00,Pre-CP,1.4224949824489797
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 11:00:00,Pre-CP,1.5316359552
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 12:00:00,Pre-CP,1.1180394745833333
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 13:00:00,Pre-CP,1.160302720888889
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 14:00:00,Pre-CP,1.3080210415686275
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 15:00:00,Pre-CP,1.0187876071111113
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 16:00:00,Pre-CP,0.8394884125000001
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 17:00:00,Pre-CP,0.8954543066666667
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 18:00:00,Pre-CP,1.0590292016216218
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 19:00:00,Pre-CP,0.7556322095652175
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 20:00:00,Pre-CP,1.1068178866666667
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 21:00:00,Pre-CP,0.9556551362790698
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 22:00:00,Pre-CP,11.598020622608697
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-26 23:00:00,Pre-CP,7.991169197692309
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 00:00:00,Pre-CP,20.209937792500003
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 01:00:00,Pre-CP,22.601840563750002
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 02:00:00,Pre-CP,24.955766072400003
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 03:00:00,Pre-CP,23.6061755232
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 04:00:00,Pre-CP,25.83533633877551
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 05:00:00,Pre-CP,24.885881313023255
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 06:00:00,Pre-CP,19.748312915600003
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 07:00:00,Pre-CP,9.971936116326532
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 08:00:00,Pre-CP,6.222478577826087
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 09:00:00,Pre-CP,1.2748373223809524
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 10:00:00,Pre-CP,5.586594057551021
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 11:00:00,Pre-CP,3.7862205812500003
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 12:00:00,Pre-CP,1.1721340747826088
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 13:00:00,Pre-CP,4.535292908235294
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 14:00:00,Pre-CP,3.237939767346939
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 15:00:00,Pre-CP,2.6900447372
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 16:00:00,Pre-CP,1.6939086392000002
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 17:00:00,Pre-CP,1.7948177032000001
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 18:00:00,Pre-CP,9.4100429452
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 19:00:00,Pre-CP,9.3571338684
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 20:00:00,Pre-CP,13.977269000000001
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 21:00:00,Pre-CP,13.810791771666667
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 22:00:00,Pre-CP,14.634132461200002
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-27 23:00:00,Pre-CP,18.156026626923076
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 00:00:00,Pre-CP,19.94767359744681
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 01:00:00,Pre-CP,23.126610965769235
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 02:00:00,Pre-CP,23.706130041999998
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 03:00:00,Pre-CP,23.210421618039216
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 04:00:00,Pre-CP,25.749065489795917
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 05:00:00,Pre-CP,23.813630013333334
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 06:00:00,Pre-CP,24.336171617959184
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 07:00:00,Pre-CP,26.0019817025
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 08:00:00,Pre-CP,21.25480716627451
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 09:00:00,Pre-CP,22.321803488076924
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 10:00:00,Pre-CP,18.60869909957447
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 11:00:00,Pre-CP,18.799192847843138
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 12:00:00,Pre-CP,15.608041292400001
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 13:00:00,Pre-CP,10.183954503529412
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 14:00:00,Pre-CP,15.33088644979592
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 15:00:00,Pre-CP,12.141369675102041
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 16:00:00,Pre-CP,13.61619559531915
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 17:00:00,Pre-CP,12.377536806274511
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 18:00:00,Pre-CP,3.8787095408163266
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 19:00:00,Pre-CP,7.111787876250001
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 20:00:00,Pre-CP,14.0731326108
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 21:00:00,Pre-CP,10.5775539975
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 22:00:00,Pre-CP,13.242376147843139
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-28 23:00:00,Pre-CP,14.325144401304348
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 00:00:00,Pre-CP,22.1323925506383
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 01:00:00,Pre-CP,24.157507472653062
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 02:00:00,Pre-CP,25.36028735490196
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 03:00:00,Pre-CP,24.83314845803922
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 04:00:00,Pre-CP,24.5852661712
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 05:00:00,Pre-CP,25.618267751020408
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 06:00:00,Pre-CP,25.84952928489796
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 07:00:00,Pre-CP,24.896514696734695
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 08:00:00,Pre-CP,23.344923844615384
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 09:00:00,Pre-CP,21.50320572826087
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 10:00:00,Pre-CP,19.2215625922449
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 11:00:00,Pre-CP,20.7260399276
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 12:00:00,Pre-CP,13.812541771200001
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 13:00:00,Pre-CP,9.208726883181818
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 14:00:00,Pre-CP,9.086787349583334
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 15:00:00,Pre-CP,4.315226122
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 16:00:00,Pre-CP,9.784813638297873
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 17:00:00,Pre-CP,9.324209016326531
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 18:00:00,Pre-CP,6.262011317142857
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 19:00:00,Pre-CP,11.102537146274512
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 20:00:00,Pre-CP,16.6471319244
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 21:00:00,Pre-CP,19.364691805777777
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 22:00:00,Pre-CP,20.499901768979594
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-29 23:00:00,Pre-CP,20.952403503600003
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 00:00:00,Pre-CP,20.622053324313725
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 01:00:00,Pre-CP,24.108667040408164
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 02:00:00,Pre-CP,24.139699445098042
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 03:00:00,Pre-CP,24.1022663
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 04:00:00,Pre-CP,26.3064475304
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 05:00:00,Pre-CP,25.577749465531916
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 06:00:00,Pre-CP,23.926698165
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 07:00:00,Pre-CP,8.778607284705883
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 08:00:00,Pre-CP,5.032351599215687
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 09:00:00,Pre-CP,1.7701866937254902
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 10:00:00,Pre-CP,5.909089333333334
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 11:00:00,Pre-CP,6.829089088000001
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 12:00:00,Pre-CP,5.585639006363636
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 13:00:00,Pre-CP,9.898150769583333
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 14:00:00,Pre-CP,6.408532613877552
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 15:00:00,Pre-CP,3.1055389445833335
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 16:00:00,Pre-CP,1.6883177316000002
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 17:00:00,Pre-CP,2.287737233488372
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 18:00:00,Pre-CP,2.8446810596
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 19:00:00,Pre-CP,4.6621045081632655
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 20:00:00,Pre-CP,10.130612271764708
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 21:00:00,Pre-CP,15.430359521600002
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 22:00:00,Pre-CP,17.32721869956522
57th Street - Eastbound - 6th Ave to 5th Ave,2024-09-30 23:00:00,Pre-CP,20.52659880431373
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 00:00:00,Pre-CP,20.977835315
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 01:00:00,Pre-CP,23.339993776
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 02:00:00,Pre-CP,22.850982048695652
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 03:00:00,Pre-CP,24.32845201043478
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 04:00:00,Pre-CP,27.02581923939394
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 05:00:00,Pre-CP,25.30265933653846
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 06:00:00,Pre-CP,23.278101399183672
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 07:00:00,Pre-CP,17.2273590424
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 08:00:00,Pre-CP,7.293748055000001
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 09:00:00,Pre-CP,2.5249499195652176
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 10:00:00,Pre-CP,2.9994537456
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 11:00:00,Pre-CP,7.559372984166667
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 12:00:00,Pre-CP,2.7375661149019606
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 13:00:00,Pre-CP,2.416710585490196
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 14:00:00,Pre-CP,3.837498976666667
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 15:00:00,Pre-CP,2.4848787436734696
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 16:00:00,Pre-CP,4.570453326666667
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 17:00:00,Pre-CP,2.373887181276596
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 18:00:00,Pre-CP,9.668457533061225
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 19:00:00,Pre-CP,8.431305729387756
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 20:00:00,Pre-CP,9.122899665128205
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 21:00:00,Pre-CP,12.840602636444444
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 22:00:00,Pre-CP,14.986649775319151
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-01 23:00:00,Pre-CP,18.35192934212766
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 00:00:00,Pre-CP,21.43621877346939
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 01:00:00,Pre-CP,23.323880607755104
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 02:00:00,Pre-CP,24.109749668292686
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 03:00:00,Pre-CP,23.143240581714288
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 04:00:00,Pre-CP,24.3166298792
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 05:00:00,Pre-CP,26.3879929632
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 06:00:00,Pre-CP,22.950394949411766
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 07:00:00,Pre-CP,18.107307424347827
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 08:00:00,Pre-CP,8.411748240425533
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 09:00:00,Pre-CP,5.534142287441861
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 10:00:00,Pre-CP,8.715303798367348
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 11:00:00,Pre-CP,9.01419054612245
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 12:00:00,Pre-CP,5.6939731116279075
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 13:00:00,Pre-CP,8.742243658039216
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 14:00:00,Pre-CP,13.687423816170213
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 15:00:00,Pre-CP,5.656723908979592
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 16:00:00,Pre-CP,5.759490442745098
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 17:00:00,Pre-CP,5.2872980552941184
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 18:00:00,Pre-CP,4.279719138461538
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 19:00:00,Pre-CP,9.677223764489796
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 20:00:00,Pre-CP,13.086678328400001
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 21:00:00,Pre-CP,13.956530369166666
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 22:00:00,Pre-CP,19.9318583212
57th Street - Eastbound - 6th Ave to 5th Ave,2024-10-02 23:00:00,Pre-CP,20.767494462
57th Street - Eastbound - 6th Ave to 5th Ave,2025-03-09 13:00:00,CP in Effect,2.7302265446666665
57th Street - Eastbound - 6th Ave to 5th Ave,2025-03-09 14:00:00,CP in Effect,5.992000150384616
57th Street - Eastbound - 6th Ave to 5th Ave,2025-03-09 15:00:00,CP in Effect,1.7309473140425533
